Observation id,Date,Hour,Week,Observation date,Description,Media file,Total length,FPS,Subject,Behavior,Behavioral category,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
922587,731,1,1,11/1/2019 16:13,,E:/B1_W1_Live/07312019/922587_731_1.MP4,630.76,59.94,Mouse 1,Top,Location,Right,STATE,215.801,221.05,5.249,,
922587,731,1,1,11/1/2019 16:13,,E:/B1_W1_Live/07312019/922587_731_1.MP4,630.76,59.94,Mouse 2,Top,Location,Left,STATE,216.044,222.055,6.011,,
922587,731,1,1,11/1/2019 16:13,,E:/B1_W1_Live/07312019/922587_731_1.MP4,630.76,59.94,Mouse 2,Shelter,Location,In,STATE,216.044,221.557,5.513,,
922587,731,1,1,11/1/2019 16:13,,E:/B1_W1_Live/07312019/922587_731_1.MP4,630.76,59.94,Mouse 1,Top,Location,Left,STATE,221.051,541.123,320.072,,
922587,731,1,1,11/1/2019 16:13,,E:/B1_W1_Live/07312019/922587_731_1.MP4,630.76,59.94,Mouse 1,Shelter,Location,In,STATE,221.301,223.815,2.514,,
922587,731,1,1,11/1/2019 16:13,,E:/B1_W1_Live/07312019/922587_731_1.MP4,630.76,59.94,Mouse 2,Top,Location,Right,STATE,222.056,559.392,337.336,,
922587,731,1,1,11/1/2019 16:13,,E:/B1_W1_Live/07312019/922587_731_1.MP4,630.76,59.94,Mouse 1,Unseen,Other,,STATE,223.815,521.107,297.292,,
922587,731,1,1,11/1/2019 16:13,,E:/B1_W1_Live/07312019/922587_731_1.MP4,630.76,59.94,Mouse 2,Inactive,Other,,STATE,286.12,458.041,171.921,,
922587,731,1,1,11/1/2019 16:13,,E:/B1_W1_Live/07312019/922587_731_1.MP4,630.76,59.94,Mouse 1,Shelter,Location,In,STATE,521.107,521.357,0.25,,
922587,731,1,1,11/1/2019 16:13,,E:/B1_W1_Live/07312019/922587_731_1.MP4,630.76,59.94,Mouse 1,Shelter,Location,On,STATE,521.358,541.124,19.766,,
922587,731,1,1,11/1/2019 16:13,,E:/B1_W1_Live/07312019/922587_731_1.MP4,630.76,59.94,Mouse 1,Top,Location,Right,STATE,541.124,576.629,35.505,,
922587,731,1,1,11/1/2019 16:13,,E:/B1_W1_Live/07312019/922587_731_1.MP4,630.76,59.94,Mouse 2,Shelter,Location,On,STATE,559.143,595.173,36.03,,
922587,731,1,1,11/1/2019 16:13,,E:/B1_W1_Live/07312019/922587_731_1.MP4,630.76,59.94,Mouse 2,Top,Location,Left,STATE,559.393,628.458,69.065,,
922587,731,1,1,11/1/2019 16:13,,E:/B1_W1_Live/07312019/922587_731_1.MP4,630.76,59.94,Mouse 1,Bottom,Location,Right,STATE,576.63,589.124,12.494,,
922587,731,1,1,11/1/2019 16:13,,E:/B1_W1_Live/07312019/922587_731_1.MP4,630.76,59.94,Mouse 1,Food Hopper,Location,,STATE,587.875,589.125,1.25,,
922587,731,1,1,11/1/2019 16:13,,E:/B1_W1_Live/07312019/922587_731_1.MP4,630.76,59.94,Mouse 1,Bottom,Location,Left,STATE,589.125,600.934,11.809,,
922587,731,1,1,11/1/2019 16:13,,E:/B1_W1_Live/07312019/922587_731_1.MP4,630.76,59.94,Mouse 2,Shelter,Location,In,STATE,595.174,597.424,2.25,,
922587,731,1,1,11/1/2019 16:13,,E:/B1_W1_Live/07312019/922587_731_1.MP4,630.76,59.94,Mouse 2,Shelter,Location,On,STATE,597.425,623.703,26.278,,
922587,731,1,1,11/1/2019 16:13,,E:/B1_W1_Live/07312019/922587_731_1.MP4,630.76,59.94,Mouse 1,Top,Location,Right,STATE,600.935,606.935,6,,
922587,731,1,1,11/1/2019 16:13,,E:/B1_W1_Live/07312019/922587_731_1.MP4,630.76,59.94,Mouse 1,Bottom,Location,Right,STATE,606.936,608.686,1.75,,
922587,731,1,1,11/1/2019 16:13,,E:/B1_W1_Live/07312019/922587_731_1.MP4,630.76,59.94,Mouse 1,Bottom,Location,Left,STATE,608.687,612.683,3.996,,
922587,731,1,1,11/1/2019 16:13,,E:/B1_W1_Live/07312019/922587_731_1.MP4,630.76,59.94,Mouse 1,Food Hopper,Location,,STATE,612.436,614.185,1.749,,
922587,731,1,1,11/1/2019 16:13,,E:/B1_W1_Live/07312019/922587_731_1.MP4,630.76,59.94,Mouse 1,Bottom,Location,Right,STATE,612.684,621.933,9.249,,
922587,731,1,1,11/1/2019 16:13,,E:/B1_W1_Live/07312019/922587_731_1.MP4,630.76,59.94,Mouse 1,Top,Location,Right,STATE,621.934,624.934,3,,
922587,731,1,1,11/1/2019 16:13,,E:/B1_W1_Live/07312019/922587_731_1.MP4,630.76,59.94,Mouse 1,Top,Location,Left,STATE,624.935,625.707,0.772,,
922587,731,1,1,11/1/2019 16:13,,E:/B1_W1_Live/07312019/922587_731_1.MP4,630.76,59.94,Mouse 1,Shelter,Location,In,STATE,625.458,625.708,0.25,,
922587,731,1,1,11/1/2019 16:13,,E:/B1_W1_Live/07312019/922587_731_1.MP4,630.76,59.94,Mouse 2,Shelter,Location,In,STATE,625.458,628.208,2.75,,
922587,731,1,1,11/1/2019 16:13,,E:/B1_W1_Live/07312019/922587_731_1.MP4,630.76,59.94,Mouse 1,Top,Location,Right,STATE,625.708,627.459,1.751,,
922587,731,1,1,11/1/2019 16:13,,E:/B1_W1_Live/07312019/922587_731_1.MP4,630.76,59.94,Mouse 1,Top,Location,Left,STATE,627.46,628.209,0.749,,
922587,731,1,1,11/1/2019 16:13,,E:/B1_W1_Live/07312019/922587_731_1.MP4,630.76,59.94,Mouse 1,Shelter,Location,In,STATE,627.46,628.209,0.749,,
922587,731,1,1,11/1/2019 16:13,,E:/B1_W1_Live/07312019/922587_731_1.MP4,630.76,59.94,Mouse 2,Shelter,Location,On,STATE,628.209,628.458,0.249,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 2,Bottom,Location,Right,STATE,10.088,21.836,11.748,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 1,Bottom,Location,Left,STATE,10.108,132.206,122.098,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 1,Cup,Location,,STATE,10.108,117.956,107.848,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 2,Bottom,Location,Left,STATE,21.837,25.834,3.997,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 2,Top,Location,Right,STATE,25.835,26.086,0.251,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 2,Top,Location,Left,STATE,26.087,95.643,69.556,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 2,Shelter,Location,In,STATE,26.087,33.086,6.999,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 1,Inactive,Other,,STATE,32.619,109.694,77.075,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 2,Shelter,Location,On,STATE,33.087,58.143,25.056,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 2,Shelter,Location,In,STATE,69.643,72.393,2.75,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 2,Shelter,Location,In,STATE,73.893,77.393,3.5,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 2,Shelter,Location,On,STATE,77.394,95.644,18.25,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 2,Top,Location,Right,STATE,95.644,97.431,1.787,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 2,Top,Location,Left,STATE,97.432,101.435,4.003,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 2,Shelter,Location,In,STATE,97.432,100.933,3.501,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 2,Top,Location,Right,STATE,101.436,110.186,8.75,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 2,Bottom,Location,Left,STATE,110.187,139.465,29.278,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 2,Cup,Location,,STATE,128.963,131.214,2.251,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 1,Top,Location,Right,STATE,132.207,133.459,1.252,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 1,Top,Location,Left,STATE,133.46,205.52,72.06,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 1,Shelter,Location,In,STATE,133.46,138.207,4.747,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 2,Bottom,Location,Right,STATE,139.466,143.214,3.748,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 2,Food Hopper,Location,,STATE,139.466,140.963,1.497,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 1,Shelter,Location,In,STATE,142.205,172.206,30.001,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 2,Top,Location,Right,STATE,143.215,143.712,0.497,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 2,Top,Location,Left,STATE,143.713,154.712,10.999,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 2,Shelter,Location,In,STATE,144.215,153.964,9.749,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 2,Top,Location,Right,STATE,154.713,174.507,19.794,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 1,Shelter,Location,On,STATE,172.207,187.772,15.565,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 2,Top,Location,Left,STATE,174.508,184.768,10.26,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 2,Top,Location,Right,STATE,184.769,221.055,36.286,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 1,Top,Location,Right,STATE,205.521,207.27,1.749,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 1,Bottom,Location,Right,STATE,207.271,209.269,1.998,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 1,Bottom,Location,Left,STATE,209.27,215.298,6.028,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 1,Food Hopper,Location,,STATE,214.52,216.299,1.779,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 1,Bottom,Location,Right,STATE,215.299,224.053,8.754,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 2,Bottom,Location,Left,STATE,221.056,223.555,2.499,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 2,Bottom,Location,Right,STATE,223.556,247.329,23.773,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 2,Food Hopper,Location,,STATE,223.556,224.056,0.5,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 2,Induced Flee,Agonistic,1,STATE,223.556,224.307,0.751,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 1,Bottom,Location,Left,STATE,224.054,238.555,14.501,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 1,Top,Location,Right,STATE,238.556,350.44,111.884,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 2,Top,Location,Right,STATE,247.33,250.083,2.753,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 2,Top,Location,Left,STATE,250.084,262.334,12.25,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 2,Shelter,Location,In,STATE,250.333,251.333,1,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 2,Top,Location,Right,STATE,262.335,265.336,3.001,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 2,Top,Location,Left,STATE,265.337,312.393,47.056,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 2,Shelter,Location,On,STATE,265.337,297.38,32.043,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 2,Shelter,Location,In,STATE,297.381,301.635,4.254,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 2,Shelter,Location,On,STATE,301.636,309.141,7.505,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 2,Shelter,Location,In,STATE,309.143,312.144,3.001,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 2,Top,Location,Right,STATE,312.394,323.157,10.763,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 2,Bottom,Location,Left,STATE,323.158,334.161,11.003,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 2,Top,Location,Right,STATE,334.162,334.666,0.504,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 2,Top,Location,Left,STATE,334.667,342.163,7.496,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 2,Shelter,Location,In,STATE,335.162,342.164,7.002,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 2,Top,Location,Right,STATE,342.164,350.934,8.77,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 1,Top,Location,Left,STATE,350.441,367.953,17.512,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 2,Top,Location,Left,STATE,350.935,355.439,4.504,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 2,Top,Location,Right,STATE,355.44,358.442,3.002,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 2,Bottom,Location,Left,STATE,358.443,377.96,19.517,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 2,Cup,Location,,STATE,364.949,367.697,2.748,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 1,Top,Location,Right,STATE,367.954,377.211,9.257,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 1,Bottom,Location,Right,STATE,377.212,377.959,0.747,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 2,Fleeing,Agonistic,1,STATE,377.711,378.961,1.25,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 1,Bottom,Location,Left,STATE,377.96,378.209,0.249,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 1,Chasing,Agonistic,2,STATE,377.96,379.209,1.249,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 2,Bottom,Location,Right,STATE,377.961,378.96,0.999,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 2,Food Hopper,Location,,STATE,377.961,378.211,0.25,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 1,Bottom,Location,Right,STATE,378.21,389.482,11.272,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 1,Food Hopper,Location,,STATE,378.21,378.71,0.5,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 2,Top,Location,Right,STATE,378.961,379.209,0.248,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 2,Top,Location,Left,STATE,379.21,546.378,167.168,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 2,Shelter,Location,In,STATE,379.21,380.96,1.75,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 2,Shelter,Location,On,STATE,384.469,427.259,42.79,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 1,Food Hopper,Location,,STATE,388.722,389.483,0.761,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 1,Bottom,Location,Left,STATE,389.483,407.489,18.006,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 1,Bottom,Location,Right,STATE,407.49,409.993,2.503,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 1,Top,Location,Right,STATE,409.994,410.741,0.747,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 1,Top,Location,Left,STATE,410.742,449.032,38.29,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 1,Shelter,Location,In,STATE,410.99,418.504,7.514,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 2,Shelter,Location,In,STATE,427.26,461.544,34.284,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 1,Shelter,Location,On,STATE,428.253,431.502,3.249,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 1,Shelter,Location,In,STATE,431.503,437.021,5.518,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 1,Shelter,Location,On,STATE,437.022,438.52,1.498,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 1,Shelter,Location,In,STATE,438.521,442.77,4.249,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 1,Shelter,Location,On,STATE,442.771,449.03,6.259,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 1,Top,Location,Right,STATE,449.033,450.534,1.501,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 1,Bottom,Location,Right,STATE,450.535,452.035,1.5,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 1,Bottom,Location,Left,STATE,452.036,458.536,6.5,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 1,Bottom,Location,Right,STATE,458.537,469.553,11.016,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 1,Food Hopper,Location,,STATE,458.537,459.287,0.75,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 2,Shelter,Location,On,STATE,461.545,546.379,84.834,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 1,Top,Location,Right,STATE,469.554,484.07,14.516,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 1,Top,Location,Left,STATE,484.071,488.07,3.999,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 1,Top,Location,Right,STATE,488.071,488.823,0.752,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 1,Bottom,Location,Right,STATE,488.824,489.073,0.249,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 1,Bottom,Location,Left,STATE,489.074,515.343,26.269,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 1,Bottom,Location,Right,STATE,515.344,529.342,13.998,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 1,Food Hopper,Location,,STATE,515.344,516.345,1.001,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 1,Food Hopper,Location,,STATE,524.094,529.343,5.249,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 1,Bottom,Location,Left,STATE,529.343,563.396,34.053,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 1,Cup,Location,,STATE,538.124,562.647,24.523,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 2,Top,Location,Right,STATE,546.379,549.128,2.749,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 2,Bottom,Location,Left,STATE,549.129,558.638,9.509,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 2,Top,Location,Right,STATE,558.639,558.886,0.247,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 2,Top,Location,Left,STATE,558.887,598.932,40.045,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 2,Shelter,Location,In,STATE,559.64,561.387,1.747,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 2,Shelter,Location,On,STATE,561.388,574.137,12.749,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 1,Bottom,Location,Right,STATE,563.397,564.956,1.559,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 1,Top,Location,Right,STATE,564.957,566.398,1.441,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 1,Top,Location,Left,STATE,566.399,578.648,12.249,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 2,Shelter,Location,In,STATE,574.138,582.914,8.776,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 1,Bottom,Location,Left,STATE,578.649,585.419,6.77,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 2,Shelter,Location,On,STATE,582.915,598.933,16.018,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 1,Bottom,Location,Right,STATE,585.42,600.417,14.997,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 1,Food Hopper,Location,,STATE,593.671,600.171,6.5,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 2,Top,Location,Right,STATE,598.933,602.183,3.25,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 1,Bottom,Location,Left,STATE,600.418,601.919,1.501,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 1,Top,Location,Right,STATE,601.92,618.171,16.251,,
922587,731,2,1,11/1/2019 16:54,,E:/B1_W1_Live/07312019/922587_731_2.MP4,620.05,59.94,Mouse 2,Induced Flee,Agonistic,1,STATE,601.936,602.936,1,,
